code_iso,code_key,population_est,income_per_capita_est,income_group
USA,USA-Missouri-Clay,17649435,17466,medio
USA,USA-Missouri-Clinton,47219261,6905,bajo
USA,USA-Missouri-Cole,29227951,22349,medio
USA,USA-Missouri-Cooper,9673464,6015,bajo
USA,USA-Missouri-Crawford,3811082,59435,alto
USA,USA-Missouri-Dade,20133884,69787,alto
USA,USA-Missouri-Dallas,40261106,6674,bajo
USA,USA-Missouri-Daviess,12327876,7592,bajo
USA,USA-Missouri-DeKalb,11105868,87001,alto
USA,USA-Missouri-Dent,36770109,27576,medio
USA,USA-Missouri-Douglas,36070500,2855,bajo
USA,USA-Missouri-Dunklin,10034015,28890,medio
USA,USA-Missouri-Franklin,12491158,10333,medio
USA,USA-Missouri-Gasconade,493075,3062,bajo
USA,USA-Missouri-Gentry,12358378,24776,medio
USA,USA-Missouri-Greene,32457283,11795,medio
USA,USA-Missouri-Grundy,31979752,753,bajo
USA,USA-Missouri-Harrison,10175918,38657,alto
USA,USA-Missouri-Henry,8725978,33886,medio
USA,USA-Missouri-Hickory,28104575,3737,bajo
USA,USA-Missouri-Holt,39016163,3831,bajo
USA,USA-Missouri-Howard,24286259,1527,bajo
USA,USA-Missouri-Howell,6756037,24199,medio
USA,USA-Missouri-Iron,27340357,2666,bajo
USA,USA-Missouri-Jackson,26008966,23283,medio
USA,USA-Missouri-Jasper,21260430,969,bajo
USA,USA-Missouri-Jefferson,12695328,23781,medio
USA,USA-Missouri-Johnson,13689946,25120,medio
USA,USA-Missouri-Kansas-City,9241261,34044,medio
USA,USA-Missouri-Knox,7851640,34289,medio
USA,USA-Missouri-Laclede,43789557,40983,alto
USA,USA-Missouri-Lafayette,8750245,11093,medio
USA,USA-Missouri-Lawrence,15718276,14789,medio
USA,USA-Missouri-Lewis,15117626,12912,medio
USA,USA-Missouri-Lincoln,13496194,82879,alto
USA,USA-Missouri-Linn,42130986,5989,bajo
USA,USA-Missouri-Livingston,5147956,24332,medio
USA,USA-Missouri-Macon,22061629,26564,medio
USA,USA-Missouri-Madison,47041920,22259,medio
USA,USA-Missouri-Maries,25439327,19412,medio
USA,USA-Missouri-Marion,2328292,30526,medio
USA,USA-Missouri-McDonald,44955123,4123,bajo
USA,USA-Missouri-Mercer,29702050,56113,alto
USA,USA-Missouri-Miller,2389897,5759,bajo
USA,USA-Missouri-Mississippi,18081632,8529,bajo
USA,USA-Missouri-Moniteau,35549628,19755,medio
USA,USA-Missouri-Monroe,41267621,65122,alto
USA,USA-Missouri-Montgomery,12316806,14684,medio
USA,USA-Missouri-Morgan,1570121,42854,alto
USA,USA-Missouri-New-Madrid,5888263,4132,bajo
USA,USA-Missouri-Newton,17230251,32357,medio
USA,USA-Missouri-Nodaway,3109072,6917,bajo
USA,USA-Missouri-Oregon,40215155,52946,alto
USA,USA-Missouri-Osage,25136308,23127,medio
USA,USA-Missouri-Ozark,30280785,1913,bajo
USA,USA-Missouri-Pemiscot,48907936,20698,medio
USA,USA-Missouri-Perry,38117068,32888,medio
USA,USA-Missouri-Pettis,4325596,27401,medio
USA,USA-Missouri-Phelps,6785996,50428,alto
USA,USA-Missouri-Pike,44173983,4154,bajo
USA,USA-Missouri-Platte,28237962,7342,bajo
USA,USA-Missouri-Polk,9939729,9449,bajo
USA,USA-Missouri-Pulaski,15205753,21971,medio
USA,USA-Missouri-Putnam,35524731,6598,bajo
USA,USA-Missouri-Ralls,5089111,29968,medio
USA,USA-Missouri-Randolph,24689850,681,bajo
USA,USA-Missouri-Ray,2863501,41829,alto
USA,USA-Missouri-Reynolds,44780473,3167,bajo
USA,USA-Missouri-Ripley,6292444,6673,bajo
USA,USA-Missouri-Saline,49770056,5921,bajo
USA,USA-Missouri-Schuyler,2469622,19691,medio
USA,USA-Missouri-Scotland,31614183,25208,medio
USA,USA-Missouri-Scott,14579117,81003,alto
USA,USA-Missouri-Shannon,4250012,23663,medio
USA,USA-Missouri-Shelby,45902882,44176,alto
USA,USA-Missouri-St.-Charles,49657622,28748,medio
USA,USA-Missouri-St.-Clair,47671960,6016,bajo
USA,USA-Missouri-St.-Francois,39128828,66832,alto
USA,USA-Missouri-St.-Louis,7913797,54689,alto
USA,USA-Missouri-St.-Louis-City,12515703,53599,alto
USA,USA-Missouri-Ste.-Genevieve,11714145,625,bajo
USA,USA-Missouri-Stoddard,7059985,12620,medio
USA,USA-Missouri-Stone,41070593,4715,bajo
USA,USA-Missouri-Sullivan,7036206,1951,bajo
USA,USA-Missouri-Taney,4257328,19200,medio
USA,USA-Missouri-Texas,18238685,60789,alto
USA,USA-Missouri-Vernon,30593887,21896,medio
USA,USA-Missouri-Warren,36865306,56931,alto
USA,USA-Missouri-Washington,21523632,7203,bajo
USA,USA-Missouri-Wayne,20851213,7869,bajo
USA,USA-Missouri-Webster,8312975,29514,medio
USA,USA-Missouri-Worth,13111446,10696,medio
USA,USA-Missouri-Wright,39690895,37270,alto
USA,USA-Montana-Beaverhead,8447534,19226,medio
USA,USA-Montana-Big-Horn,38975244,26060,medio
USA,USA-Montana-Blaine,48519615,19727,medio
USA,USA-Montana-Broadwater,47944957,9505,bajo
USA,USA-Montana-Carbon,22894398,60587,alto
USA,USA-Montana-Carter,19566276,25084,medio
USA,USA-Montana-Cascade,493791,29795,medio
USA,USA-Montana-Chouteau,26846754,87870,alto
USA,USA-Montana-Custer,15384160,24816,medio
USA,USA-Montana-Daniels,18945930,74485,alto
USA,USA-Montana-Dawson,11846889,5420,bajo
USA,USA-Montana-Deer-Lodge,9194874,2544,bajo
USA,USA-Montana-Fallon,19409496,36116,alto
USA,USA-Montana-Fergus,13327681,64299,alto
USA,USA-Montana-Flathead,4235872,27540,medio
USA,USA-Montana-Gallatin,13390190,25179,medio
USA,USA-Montana-Garfield,42614299,68756,alto
USA,USA-Montana-Glacier,42563366,6087,bajo
USA,USA-Montana-Golden-Valley,1255749,2328,bajo
USA,USA-Montana-Granite,19014157,25803,medio
USA,USA-Montana-Hill,18205396,8372,bajo
USA,USA-Montana-Jefferson,29872122,6588,bajo
USA,USA-Montana-Judith-Basin,48610834,70113,alto
USA,USA-Montana-Lake,8247881,9776,bajo
USA,USA-Montana-Lewis-and-Clark,19806183,62081,alto
USA,USA-Montana-Liberty,16503750,20543,medio
USA,USA-Montana-Lincoln,37291336,13005,medio
USA,USA-Montana-Madison,14469536,14435,medio
USA,USA-Montana-McCone,48951990,26220,medio
USA,USA-Montana-Meagher,9931625,7128,bajo
USA,USA-Montana-Mineral,39475270,576,bajo
USA,USA-Montana-Missoula,17822427,15752,medio
USA,USA-Montana-Musselshell,2199568,3062,bajo
USA,USA-Montana-Park,34211554,2072,bajo
USA,USA-Montana-Petroleum,3792164,58471,alto
USA,USA-Montana-Phillips,1771331,82762,alto
USA,USA-Montana-Pondera,19680186,15970,medio
USA,USA-Montana-Powder-River,33879747,8452,bajo
USA,USA-Montana-Powell,8549202,32993,medio
USA,USA-Montana-Prairie,42673932,59440,alto
USA,USA-Montana-Ravalli,23563648,3611,bajo
USA,USA-Montana-Richland,33447995,3237,bajo
USA,USA-Montana-Roosevelt,29239727,77312,alto
USA,USA-Montana-Rosebud,47229465,56788,alto
USA,USA-Montana-Sanders,29555279,14649,medio
USA,USA-Montana-Sheridan,37523447,4368,bajo
USA,USA-Montana-Silver-Bow,27308766,29521,medio
USA,USA-Montana-Stillwater,11071060,17824,medio
USA,USA-Montana-Sweet-Grass,2224979,6636,bajo
USA,USA-Montana-Teton,40918724,8299,bajo
USA,USA-Montana-Toole,33760643,3986,bajo
USA,USA-Montana-Treasure,1846082,22379,medio
USA,USA-Montana-Valley,31903172,27386,medio
USA,USA-Montana-Wheatland,35802131,43614,alto
USA,USA-Montana-Wibaux,49502558,21101,medio
USA,USA-Montana-Yellowstone,29516320,75674,alto
USA,USA-Nebraska-Adams,35377497,73127,alto
USA,USA-Nebraska-Antelope,32155070,5030,bajo
USA,USA-Nebraska-Arthur,40959943,19615,medio
USA,USA-Nebraska-Banner,21374497,28017,medio
USA,USA-Nebraska-Blaine,29978674,7169,bajo
USA,USA-Nebraska-Boone,49532495,69521,alto
USA,USA-Nebraska-Box-Butte,25553156,9159,bajo
USA,USA-Nebraska-Boyd,42037193,23481,medio
USA,USA-Nebraska-Brown,31135982,24130,medio
USA,USA-Nebraska-Buffalo,21765450,21114,medio
USA,USA-Nebraska-Burt,31887611,32737,medio
USA,USA-Nebraska-Butler,26301842,20495,medio
USA,USA-Nebraska-Cass,20759378,8764,bajo
USA,USA-Nebraska-Cedar,32572980,646,bajo
USA,USA-Nebraska-Chase,6176994,75275,alto
USA,USA-Nebraska-Cherry,37736492,816,bajo
USA,USA-Nebraska-Cheyenne,23390568,9297,bajo
USA,USA-Nebraska-Clay,16866163,18766,medio
USA,USA-Nebraska-Colfax,10352588,1677,bajo
USA,USA-Nebraska-Cuming,23939820,21518,medio
USA,USA-Nebraska-Custer,41700969,13422,medio
USA,USA-Nebraska-Dakota,39534109,12594,medio
USA,USA-Nebraska-Dawes,15515393,21074,medio
USA,USA-Nebraska-Dawson,17755626,9003,bajo
USA,USA-Nebraska-Deuel,10809520,27148,medio
USA,USA-Nebraska-Dixon,49555109,8336,bajo
USA,USA-Nebraska-Dodge,27774911,6777,bajo
USA,USA-Nebraska-Douglas,20723858,21392,medio
USA,USA-Nebraska-Dundy,45320804,935,bajo
USA,USA-Nebraska-Fillmore,45564920,13351,medio
USA,USA-Nebraska-Franklin,25870758,21169,medio
USA,USA-Nebraska-Frontier,43831332,87082,alto
USA,USA-Nebraska-Furnas,23413748,26518,medio
USA,USA-Nebraska-Gage,29639610,5118,bajo
USA,USA-Nebraska-Garden,32689646,18995,medio
USA,USA-Nebraska-Garfield,22173668,2866,bajo
USA,USA-Nebraska-Gosper,8541225,22367,medio
USA,USA-Nebraska-Grant,23739273,3915,bajo
USA,USA-Nebraska-Greeley,9667570,1506,bajo
USA,USA-Nebraska-Hall,21921845,34292,medio
USA,USA-Nebraska-Hamilton,44054887,14691,medio
USA,USA-Nebraska-Harlan,1044780,17669,medio
USA,USA-Nebraska-Hayes,40693254,34213,medio
USA,USA-Nebraska-Hitchcock,32607747,28280,medio
USA,USA-Nebraska-Holt,27743052,29449,medio
USA,USA-Nebraska-Hooker,34313477,12748,medio
USA,USA-Nebraska-Howard,30487458,7192,bajo
USA,USA-Nebraska-Jefferson,45987520,12661,medio
USA,USA-Nebraska-Johnson,7746085,29362,medio
USA,USA-Nebraska-Kearney,33951837,7449,bajo
USA,USA-Nebraska-Keith,6815360,6875,bajo
USA,USA-Nebraska-Keya-Paha,32499400,6959,bajo
USA,USA-Nebraska-Kimball,38126218,25173,medio
USA,USA-Nebraska-Knox,38323101,21599,medio
USA,USA-Nebraska-Lancaster,46489403,16107,medio
USA,USA-Nebraska-Lincoln,45340272,22698,medio
USA,USA-Nebraska-Logan,36665436,65964,alto
USA,USA-Nebraska-Loup,39099125,7001,bajo
USA,USA-Nebraska-Madison,36496640,3161,bajo
USA,USA-Nebraska-McPherson,27085979,25133,medio
USA,USA-Nebraska-Merrick,43661126,32549,medio
USA,USA-Nebraska-Morrill,20974658,18210,medio
USA,USA-Nebraska-Nance,20599413,13358,medio
USA,USA-Nebraska-Nemaha,45853878,68043,alto
USA,USA-Nebraska-Nuckolls,25857200,14078,medio
USA,USA-Nebraska-Otoe,43668912,5254,bajo
USA,USA-Nebraska-Pawnee,23220780,21137,medio
USA,USA-Nebraska-Perkins,34521172,5198,bajo
USA,USA-Nebraska-Phelps,30563797,10364,medio
USA,USA-Nebraska-Pierce,49806766,1294,bajo
USA,USA-Nebraska-Platte,49067871,23646,medio
USA,USA-Nebraska-Polk,18998062,33179,medio
USA,USA-Nebraska-Red-Willow,19096447,40870,alto
USA,USA-Nebraska-Richardson,32760125,10589,medio
USA,USA-Nebraska-Rock,48687728,30678,medio
USA,USA-Nebraska-Saline,43457859,4813,bajo
USA,USA-Nebraska-Sarpy,47965593,51211,alto
USA,USA-Nebraska-Saunders,34404700,31129,medio
USA,USA-Nebraska-Scotts-Bluff,39693458,7877,bajo
USA,USA-Nebraska-Seward,5780938,43861,alto
USA,USA-Nebraska-Sheridan,31521091,27821,medio
USA,USA-Nebraska-Sherman,28906688,22952,medio
USA,USA-Nebraska-Sioux,8451243,19047,medio
USA,USA-Nebraska-Stanton,12613858,4533,bajo
USA,USA-Nebraska-Thayer,29151728,53277,alto
USA,USA-Nebraska-Thomas,11662065,33903,medio
USA,USA-Nebraska-Thurston,2801671,9878,bajo
USA,USA-Nebraska-Valley,35626324,53226,alto
USA,USA-Nebraska-Washington,20218759,32628,medio
USA,USA-Nebraska-Wayne,23750482,826,bajo
USA,USA-Nebraska-Webster,37642572,2900,bajo
USA,USA-Nebraska-Wheeler,45549259,34490,medio
USA,USA-Nebraska-York,49206358,4778,bajo
USA,USA-Nevada-Carson-City,28641509,88702,alto
USA,USA-Nevada-Churchill,25272572,17500,medio
USA,USA-Nevada-Clark,37473740,14015,medio
USA,USA-Nevada-Douglas,29999149,31836,medio
USA,USA-Nevada-Elko,26134219,30690,medio
USA,USA-Nevada-Esmeralda,7476897,18242,medio
USA,USA-Nevada-Eureka,41250159,17826,medio
USA,USA-Nevada-Humboldt,925767,44201,alto
USA,USA-Nevada-Lander,42254404,33167,medio
USA,USA-Nevada-Lincoln,43280918,29941,medio
USA,USA-Nevada-Lyon,15557488,9766,bajo
USA,USA-Nevada-Mineral,28218068,10153,medio
USA,USA-Nevada-Nye,33102720,18773,medio
USA,USA-Nevada-Pershing,41778923,27171,medio
USA,USA-Nevada-Storey,49952451,5386,bajo
USA,USA-Nevada-Washoe,27285395,87533,alto
USA,USA-Nevada-White-Pine,20490929,33950,medio
USA,USA-New-Hampshire-Belknap,11891412,32661,medio
USA,USA-New-Hampshire-Carroll,391856,12267,medio
USA,USA-New-Hampshire-Cheshire,45596552,30642,medio
USA,USA-New-Hampshire-Coos,20552660,10970,medio
USA,USA-New-Hampshire-Grafton,47859253,18839,medio
USA,USA-New-Hampshire-Hillsborough,42716401,1445,bajo
USA,USA-New-Hampshire-Merrimack,27883913,24450,medio
USA,USA-New-Hampshire-Rockingham,38143529,6118,bajo
USA,USA-New-Hampshire-Strafford,41177744,34575,medio
USA,USA-New-Hampshire-Sullivan,37581331,1995,bajo
USA,USA-New-Jersey-Atlantic,15538998,37047,alto
USA,USA-New-Jersey-Bergen,37519631,19364,medio
USA,USA-New-Jersey-Burlington,36833328,23091,medio
USA,USA-New-Jersey-Camden,37817891,12886,medio
USA,USA-New-Jersey-Cape-May,24144159,56572,alto
USA,USA-New-Jersey-Cumberland,47721124,4658,bajo
USA,USA-New-Jersey-Essex,40701372,29845,medio
USA,USA-New-Jersey-Gloucester,29832454,16733,medio
USA,USA-New-Jersey-Hudson,36418567,2157,bajo
USA,USA-New-Jersey-Hunterdon,14969998,5543,bajo
USA,USA-New-Jersey-Mercer,17263593,6860,bajo
USA,USA-New-Jersey-Middlesex,408422,978,bajo
USA,USA-New-Jersey-Monmouth,16909153,19329,medio
USA,USA-New-Jersey-Morris,34698061,4453,bajo
USA,USA-New-Jersey-Ocean,41216558,34812,medio
USA,USA-New-Jersey-Passaic,17165571,4543,bajo
USA,USA-New-Jersey-Salem,10289977,1097,bajo
USA,USA-New-Jersey-Somerset,20780827,61278,alto
USA,USA-New-Jersey-Sussex,24602105,34740,medio
USA,USA-New-Jersey-Union,11514456,2824,bajo
USA,USA-New-Jersey-Warren,40841618,17299,medio
USA,USA-New-Mexico-Bernalillo,42992514,1069,bajo
USA,USA-New-Mexico-Catron,10357737,3828,bajo
USA,USA-New-Mexico-Chaves,24960408,640,bajo
USA,USA-New-Mexico-Cibola,6619001,60261,alto
USA,USA-New-Mexico-Colfax,25725215,13280,medio
USA,USA-New-Mexico-Curry,42380519,29147,medio
USA,USA-New-Mexico-De-Baca,39589377,66742,alto
USA,USA-New-Mexico-Dona-Ana,47665757,38590,alto
USA,USA-New-Mexico-Eddy,34925196,28422,medio
USA,USA-New-Mexico-Grant,14223506,27458,medio
USA,USA-New-Mexico-Guadalupe,19958769,32006,medio
USA,USA-New-Mexico-Harding,31150320,2725,bajo
USA,USA-New-Mexico-Hidalgo,36158977,24878,medio
USA,USA-New-Mexico-Lea,3192999,33907,medio
USA,USA-New-Mexico-Lincoln,9524440,44533,alto
USA,USA-New-Mexico-Los-Alamos,24193681,19881,medio
USA,USA-New-Mexico-Luna,40593878,26747,medio
USA,USA-New-Mexico-McKinley,28423551,23366,medio
USA,USA-New-Mexico-Mora,28029326,9759,bajo
USA,USA-New-Mexico-Otero,39355172,20832,medio
USA,USA-New-Mexico-Quay,42515874,12030,medio
USA,USA-New-Mexico-Rio-Arriba,33555816,16685,medio
USA,USA-New-Mexico-Roosevelt,25059902,32849,medio
USA,USA-New-Mexico-San-Juan,34405029,7291,bajo
USA,USA-New-Mexico-San-Miguel,860122,16157,medio
USA,USA-New-Mexico-Sandoval,13039792,23668,medio
USA,USA-New-Mexico-Santa-Fe,34294991,27001,medio
USA,USA-New-Mexico-Sierra,23115620,31821,medio
USA,USA-New-Mexico-Socorro,33470390,2482,bajo
USA,USA-New-Mexico-Taos,35426447,6210,bajo
USA,USA-New-Mexico-Torrance,31043811,10193,medio
USA,USA-New-Mexico-Union,11358964,18164,medio
USA,USA-New-Mexico-Valencia,13139224,30842,medio
USA,USA-New-York-Albany,47963688,36119,alto
USA,USA-New-York-Allegany,18792680,7411,bajo
USA,USA-New-York-Bronx,26458146,7040,bajo
USA,USA-New-York-Broome,20804857,22394,medio
USA,USA-New-York-Cattaraugus,45449465,26910,medio
USA,USA-New-York-Cayuga,35270124,33538,medio
USA,USA-New-York-Chautauqua,25112864,89031,alto
USA,USA-New-York-Chemung,17413992,67242,alto
USA,USA-New-York-Chenango,11116789,6345,bajo
USA,USA-New-York-Clinton,18549203,75739,alto
USA,USA-New-York-Columbia,6533229,3173,bajo
USA,USA-New-York-Cortland,42935139,24153,medio
USA,USA-New-York-Delaware,3496082,34144,medio
USA,USA-New-York-Dutchess,49467238,33581,medio
USA,USA-New-York-Erie,35115074,5601,bajo
USA,USA-New-York-Essex,43744865,13526,medio
USA,USA-New-York-Franklin,11508649,30233,medio
USA,USA-New-York-Fulton,2504903,2134,bajo
USA,USA-New-York-Genesee,24576499,593,bajo
USA,USA-New-York-Greene,24013294,29750,medio
USA,USA-New-York-Hamilton,22483124,17716,medio
USA,USA-New-York-Herkimer,16198024,24331,medio
USA,USA-New-York-Jefferson,4872944,3446,bajo
USA,USA-New-York-Kings,48652458,51472,alto
USA,USA-New-York-Lewis,33929148,3050,bajo
USA,USA-New-York-Livingston,47803791,78774,alto
USA,USA-New-York-Madison,38817519,32521,medio
USA,USA-New-York-Monroe,4930791,16357,medio
USA,USA-New-York-Montgomery,32401010,36445,alto
USA,USA-New-York-Nassau,25140020,5121,bajo
USA,USA-New-York-New-York,17241839,6835,bajo
USA,USA-New-York-Niagara,25071958,28214,medio
USA,USA-New-York-Oneida,8025648,7285,bajo
USA,USA-New-York-Onondaga,49064750,33775,medio
USA,USA-New-York-Ontario,1320646,1054,bajo
USA,USA-New-York-Orange,8439948,46956,alto
USA,USA-New-York-Orleans,14933019,28818,medio
USA,USA-New-York-Oswego,17679959,9372,bajo
USA,USA-New-York-Otsego,35579183,74687,alto
USA,USA-New-York-Putnam,39406920,15593,medio
USA,USA-New-York-Queens,34977717,26586,medio
USA,USA-New-York-Rensselaer,27701349,17153,medio
USA,USA-New-York-Richmond,1340657,14542,medio
USA,USA-New-York-Rockland,33487650,26192,medio
USA,USA-New-York-Saratoga,47469283,23403,medio
USA,USA-New-York-Schenectady,32118301,8510,bajo
USA,USA-New-York-Schoharie,15444272,61801,alto
USA,USA-New-York-Schuyler,5010783,19878,medio
USA,USA-New-York-Seneca,35893199,1328,bajo
USA,USA-New-York-St.-Lawrence,25120847,17170,medio
USA,USA-New-York-Steuben,21606739,28406,medio
USA,USA-New-York-Suffolk,11485418,8794,bajo
USA,USA-New-York-Sullivan,45799019,4711,bajo
USA,USA-New-York-Tioga,48382348,5454,bajo
USA,USA-New-York-Tompkins,16027834,88239,alto
USA,USA-New-York-Ulster,44648031,34679,medio
USA,USA-New-York-Warren,23409482,23216,medio
USA,USA-New-York-Washington,10196163,7285,bajo
USA,USA-New-York-Wayne,15970724,18998,medio
USA,USA-New-York-Westchester,5815333,33550,medio
USA,USA-New-York-Wyoming,5526552,14655,medio
USA,USA-New-York-Yates,17694488,53458,alto
USA,USA-North-Carolina-Alamance,46328024,16918,medio
USA,USA-North-Carolina-Alexander,10894890,13436,medio
USA,USA-North-Carolina-Alleghany,14202912,31432,medio
USA,USA-North-Carolina-Anson,20861627,59873,alto
USA,USA-North-Carolina-Ashe,13989640,5372,bajo
USA,USA-North-Carolina-Avery,34100796,10360,medio
USA,USA-North-Carolina-Beaufort,48106263,21909,medio
USA,USA-North-Carolina-Bertie,14321631,5099,bajo
USA,USA-North-Carolina-Bladen,26798986,7231,bajo
USA,USA-North-Carolina-Brunswick,29439963,12077,medio
USA,USA-North-Carolina-Buncombe,19407125,2673,bajo
USA,USA-North-Carolina-Burke,27909688,14691,medio
USA,USA-North-Carolina-Cabarrus,4149524,27773,medio
USA,USA-North-Carolina-Caldwell,26478794,34346,medio
USA,USA-North-Carolina-Camden,27592031,6471,bajo
USA,USA-North-Carolina-Carteret,17778209,38514,alto
USA,USA-North-Carolina-Caswell,35152481,8954,bajo
USA,USA-North-Carolina-Catawba,25124962,12919,medio
USA,USA-North-Carolina-Chatham,26989772,501,bajo
USA,USA-North-Carolina-Cherokee,2052361,28317,medio
USA,USA-North-Carolina-Chowan,33082822,893,bajo
USA,USA-North-Carolina-Clay,17897186,8997,bajo
USA,USA-North-Carolina-Cleveland,20657249,1029,bajo
USA,USA-North-Carolina-Columbus,22669761,31007,medio
USA,USA-North-Carolina-Craven,9044612,22211,medio
USA,USA-North-Carolina-Cumberland,197486,9362,bajo
USA,USA-North-Carolina-Currituck,35193214,88220,alto
USA,USA-North-Carolina-Dare,33000353,8007,bajo
USA,USA-North-Carolina-Davidson,16718838,16495,medio
USA,USA-North-Carolina-Davie,1743391,7453,bajo
USA,USA-North-Carolina-Duplin,25542414,31437,medio
USA,USA-North-Carolina-Durham,25270526,29056,medio
USA,USA-North-Carolina-Edgecombe,35767093,11713,medio
USA,USA-North-Carolina-Forsyth,38114488,4544,bajo
USA,USA-North-Carolina-Franklin,34727318,1135,bajo
USA,USA-North-Carolina-Gaston,37639773,31518,medio
USA,USA-North-Carolina-Gates,2939386,7119,bajo
USA,USA-North-Carolina-Graham,29929038,24633,medio
USA,USA-North-Carolina-Granville,48504936,9809,bajo
USA,USA-North-Carolina-Greene,28193077,7945,bajo
USA,USA-North-Carolina-Guilford,17745317,7102,bajo
USA,USA-North-Carolina-Halifax,46843658,35037,alto
USA,USA-North-Carolina-Harnett,33633951,19824,medio
USA,USA-North-Carolina-Haywood,46858819,13775,medio
USA,USA-North-Carolina-Henderson,34525087,4585,bajo
USA,USA-North-Carolina-Hertford,15995227,20555,medio
USA,USA-North-Carolina-Hoke,43149728,15120,medio
USA,USA-North-Carolina-Hyde,18929140,24678,medio
USA,USA-North-Carolina-Iredell,10618191,7244,bajo
USA,USA-North-Carolina-Jackson,36544106,85193,alto
USA,USA-North-Carolina-Johnston,2302056,14715,medio
USA,USA-North-Carolina-Jones,8557596,69162,alto
USA,USA-North-Carolina-Lee,7132759,3369,bajo
USA,USA-North-Carolina-Lenoir,19399111,4176,bajo
USA,USA-North-Carolina-Lincoln,14454292,4221,bajo
USA,USA-North-Carolina-Macon,4243384,15690,medio
USA,USA-North-Carolina-Madison,46253586,15818,medio
USA,USA-North-Carolina-Martin,13422066,68002,alto
USA,USA-North-Carolina-McDowell,15204144,38140,alto
USA,USA-North-Carolina-Mecklenburg,39416805,18638,medio
USA,USA-North-Carolina-Mitchell,42880321,22897,medio
USA,USA-North-Carolina-Montgomery,21237912,34583,medio
USA,USA-North-Carolina-Moore,12613880,27383,medio
USA,USA-North-Carolina-Nash,45333185,27718,medio
USA,USA-North-Carolina-New-Hanover,14177068,18325,medio
USA,USA-North-Carolina-Northampton,2883382,45624,alto
USA,USA-North-Carolina-Onslow,18177395,34631,medio
USA,USA-North-Carolina-Orange,41677756,56472,alto
USA,USA-North-Carolina-Pamlico,40692512,5979,bajo
USA,USA-North-Carolina-Pasquotank,48837949,16090,medio
USA,USA-North-Carolina-Pender,41878484,1611,bajo
USA,USA-North-Carolina-Perquimans,47689117,8835,bajo
USA,USA-North-Carolina-Person,33432146,54300,alto
USA,USA-North-Carolina-Pitt,756470,37103,alto
USA,USA-North-Carolina-Polk,46300673,15125,medio
USA,USA-North-Carolina-Randolph,16104140,41590,alto
USA,USA-North-Carolina-Richmond,40632998,3421,bajo
USA,USA-North-Carolina-Robeson,43525802,5234,bajo
USA,USA-North-Carolina-Rockingham,35482949,29757,medio
USA,USA-North-Carolina-Rowan,14388121,65328,alto
USA,USA-North-Carolina-Rutherford,24059484,7254,bajo
USA,USA-North-Carolina-Sampson,19617311,51037,alto
USA,USA-North-Carolina-Scotland,3439985,10836,medio
USA,USA-North-Carolina-Stanly,41968628,47094,alto
USA,USA-North-Carolina-Stokes,36378700,19028,medio
USA,USA-North-Carolina-Surry,25633125,20749,medio
USA,USA-North-Carolina-Swain,7068175,25432,medio
USA,USA-North-Carolina-Transylvania,45163141,21051,medio
USA,USA-North-Carolina-Tyrrell,30458840,7207,bajo
USA,USA-North-Carolina-Union,41797255,50586,alto
USA,USA-North-Carolina-Vance,19026881,40312,alto
USA,USA-North-Carolina-Wake,29336068,4322,bajo
USA,USA-North-Carolina-Warren,46162021,6653,bajo
USA,USA-North-Carolina-Washington,29135802,21622,medio
USA,USA-North-Carolina-Watauga,10357578,26099,medio
USA,USA-North-Carolina-Wayne,47525328,27188,medio
USA,USA-North-Carolina-Wilkes,14238944,1575,bajo
USA,USA-North-Carolina-Wilson,10114587,24063,medio
USA,USA-North-Carolina-Yadkin,3433604,26383,medio
USA,USA-North-Carolina-Yancey,10907502,4952,bajo
USA,USA-North-Dakota-Adams,35408780,28047,medio
USA,USA-North-Dakota-Barnes,769848,7928,bajo
USA,USA-North-Dakota-Benson,7110282,2553,bajo
USA,USA-North-Dakota-Billings,26585101,25817,medio
USA,USA-North-Dakota-Bottineau,30553878,37420,alto
USA,USA-North-Dakota-Bowman,31962342,3028,bajo
USA,USA-North-Dakota-Burke,9191252,14317,medio
USA,USA-North-Dakota-Burleigh,1549152,8477,bajo
USA,USA-North-Dakota-Cass,17611053,9206,bajo
USA,USA-North-Dakota-Cavalier,851618,33611,medio
USA,USA-North-Dakota-Dickey,9360351,18412,medio
USA,USA-North-Dakota-Divide,33282020,727,bajo
USA,USA-North-Dakota-Dunn,22778449,53721,alto
USA,USA-North-Dakota-Eddy,32901145,1455,bajo
USA,USA-North-Dakota-Emmons,49799839,85649,alto
USA,USA-North-Dakota-Foster,38293556,77240,alto
USA,USA-North-Dakota-Golden-Valley,17822556,11978,medio
USA,USA-North-Dakota-Grand-Forks,11760687,2029,bajo
USA,USA-North-Dakota-Grant,41930558,22675,medio
USA,USA-North-Dakota-Griggs,33667453,29046,medio
USA,USA-North-Dakota-Hettinger,23868375,67141,alto
USA,USA-North-Dakota-Kidder,8398817,32817,medio
USA,USA-North-Dakota-LaMoure,8620679,26128,medio
USA,USA-North-Dakota-Logan,30528624,83436,alto
USA,USA-North-Dakota-McHenry,49683372,75213,alto
USA,USA-North-Dakota-McIntosh,44411924,14284,medio
USA,USA-North-Dakota-McKenzie,47526748,60493,alto
USA,USA-North-Dakota-McLean,5483024,27585,medio
USA,USA-North-Dakota-Mercer,28183270,17131,medio
